7499.8759,0.00219496419119179,-0.00607894954053916,0.00210902852457758
7499.7553,0.00215273583624602,-0.004615140332625,0.00239881435821477
7499.6347,0.00187046974127663,-4.80300992238926E-4,0.002679849792514
7499.5142,0.00199882603614849,0.00544357226334088,0.00294557485602652
7499.3936,0.00352072917436053,0.0114692185843114,0.00406274697113957
7499.2731,0.0057936442773879,0.0153855479470261,0.00584096036189935
7499.1525,0.00693518502482303,0.0153325803771061,0.00664755038880595
7499.032,0.0053374038939689,0.0106834526234597,0.00443009339862886
7498.9114,0.00103332198979695,0.00279143747468961,-0.00109268053646289
7498.7909,-0.0041202075132379,-0.00527853646509163,-0.00749202762973127
7498.6703,-0.00779692947122847,-0.0103224114908407,-0.0110466310469771
7498.5497,-0.00868616981498594,-0.0107239419421331,-0.00949351344065859
7498.4292,-0.00704797598526078,-0.00732078373613739,-0.00403023809580968
7498.3086,-0.00421301844480721,-0.0028062792398155,0.00157436445621503
7498.1881,-0.00156652213143463,-5.74321210428477E-6,0.00382348548908722
7498.0675,6.71078942811816E-5,-1.92522046627656E-4,0.00202716127666325
7497.947,3.3481806834642E-4,-0.00258636538597285,-0.00161678035890559
7497.8264,-6.89084532894675E-4,-0.00506515684700382,-0.00407285160792507
7497.7059,-0.00261389087351681,-0.00590304355804953,-0.00380132524189398
7497.5853,-0.0045341476638344,-0.0048563046411642,-0.00141230063573071
7497.4647,-0.00505379987428501,-0.00296269335517871,0.00140874827559056
7497.3442,-0.00299666934967492,-0.0013918972363382,0.0034684675556311
7497.2236,0.00170528057958493,-2.73388209323404E-4,0.00477130404886689
7497.1031,0.00742265838853105,0.0012042791290694,0.00575317484812993
7496.9825,0.0116953842640817,0.00377833176566695,0.00644136825146881
7496.862,0.012635744765896,0.00710904985395311,0.00627150182224615
7496.7414,0.0102452969176604,0.00977132228734681,0.00466386901153745
7496.6209,0.00623772152632862,0.0101966818392241,0.00185494897198428
7496.5003,0.00249203328243866,0.00768308730556901,-0.00117137659895872
7496.3797,-3.0224101266454E-4,0.00282223895623906,-0.00344672062913745
7496.2592,-0.00265911350025138,-0.00283292420286359,-0.00465993420204498
7496.1386,-0.00493346750323049,-0.0074178755476666,-0.00514164714476074
7496.0181,-0.00641099601095069,-0.00931451927586592,-0.0052125726829648
7495.8975,-0.00593014252606601,-0.00798690957082874,-0.0049205116090223
7495.777,-0.0032205390843228,-0.00417950881019874,-0.00403764210561199
7495.6564,5.14099083778958E-4,5.09655486279895E-4,-0.00240902175570978
7495.5359,0.00343401350111023,0.00451083880749171,-2.05604964381049E-4
7495.4153,0.00476437958858549,0.00708343615140871,0.00217623199417671
7495.2947,0.00521014055444223,0.00820295733797191,0.00416256760771987
7495.1742,0.00582444757981511,0.00804122381974219,0.00514163064604856
7495.0536,0.00667523063307431,0.00658129146556769,0.00488048087146897
7494.9331,0.0065671862537124,0.00392920890899188,0.00376584313783214
7494.8125,0.00421392714742542,7.31988471295688E-4,0.0025879945579363
